song,album,prev,lyric,next
Stranger Than Kindness,Your Funeral… My Trial,Keys rain like heaven’s hair,There is no home there is no bread,We sit at the gate and scratch
Stranger Than Kindness,Your Funeral… My Trial,There is no home there is no bread,We sit at the gate and scratch,The gaunt fruit of passion
Stranger Than Kindness,Your Funeral… My Trial,We sit at the gate and scratch,The gaunt fruit of passion,Dies in the light
Stranger Than Kindness,Your Funeral… My Trial,The gaunt fruit of passion,Dies in the light,Stranger than kindness
Stranger Than Kindness,Your Funeral… My Trial,Dies in the light,Stranger than kindness,
Stranger Than Kindness,Your Funeral… My Trial,Stranger than kindness,,Your sleeping hands journey
Stranger Than Kindness,Your Funeral… My Trial,,Your sleeping hands journey,They loiter
Stranger Than Kindness,Your Funeral… My Trial,Your sleeping hands journey,They loiter,Stranger than kindness
Stranger Than Kindness,Your Funeral… My Trial,They loiter,Stranger than kindness,You hold me so carelessly close
Stranger Than Kindness,Your Funeral… My Trial,Stranger than kindness,You hold me so carelessly close,Tell me I’m dirty
Stranger Than Kindness,Your Funeral… My Trial,You hold me so carelessly close,Tell me I’m dirty,Stranger than kindness
Stranger Than Kindness,Your Funeral… My Trial,Tell me I’m dirty,Stranger than kindness,
Jack's Shadow,Your Funeral… My Trial,,They dragged Jack and his shadow,From the hole
Jack's Shadow,Your Funeral… My Trial,They dragged Jack and his shadow,From the hole,And the bulb that burned above him
Jack's Shadow,Your Funeral… My Trial,From the hole,And the bulb that burned above him,Did shine both day and night
Jack's Shadow,Your Funeral… My Trial,And the bulb that burned above him,Did shine both day and night,And his shadow learned to love his
Jack's Shadow,Your Funeral… My Trial,Did shine both day and night,And his shadow learned to love his,Little darks and greater light
Jack's Shadow,Your Funeral… My Trial,And his shadow learned to love his,Little darks and greater light,
Jack's Shadow,Your Funeral… My Trial,Little darks and greater light,,And the sun it shined
Jack's Shadow,Your Funeral… My Trial,,And the sun it shined,And the sun it shined
Jack's Shadow,Your Funeral… My Trial,And the sun it shined,And the sun it shined,And the sun it shined
Jack's Shadow,Your Funeral… My Trial,And the sun it shined,And the sun it shined,A little stronger
Jack's Shadow,Your Funeral… My Trial,And the sun it shined,A little stronger,
Jack's Shadow,Your Funeral… My Trial,A little stronger,,Jack wept and kissed his shadow “Goodbye”
Jack's Shadow,Your Funeral… My Trial,,Jack wept and kissed his shadow “Goodbye”,Spat from their dirty dungeons
Jack's Shadow,Your Funeral… My Trial,Jack wept and kissed his shadow “Goodbye”,Spat from their dirty dungeons,Into a truly different din
Jack's Shadow,Your Funeral… My Trial,Spat from their dirty dungeons,Into a truly different din,Shat from their institutions
Jack's Shadow,Your Funeral… My Trial,Into a truly different din,Shat from their institutions,Into a fully different din
Jack's Shadow,Your Funeral… My Trial,Shat from their institutions,Into a fully different din,And his shadow soon became a wife
Jack's Shadow,Your Funeral… My Trial,Into a fully different din,And his shadow soon became a wife,And children plagued his latter life
Jack's Shadow,Your Funeral… My Trial,And his shadow soon became a wife,And children plagued his latter life,Until one night he took a skinning knife
Jack's Shadow,Your Funeral… My Trial,And children plagued his latter life,Until one night he took a skinning knife,And stole into the town
Jack's Shadow,Your Funeral… My Trial,Until one night he took a skinning knife,And stole into the town,And tracked his shadow down
Jack's Shadow,Your Funeral… My Trial,And stole into the town,And tracked his shadow down,
Jack's Shadow,Your Funeral… My Trial,And tracked his shadow down,,Said the shadow to Jack Henry
Jack's Shadow,Your Funeral… My Trial,,Said the shadow to Jack Henry,“What’s wrong?”
Jack's Shadow,Your Funeral… My Trial,Said the shadow to Jack Henry,“What’s wrong?”,Jack said “A home is not a hole”
Jack's Shadow,Your Funeral… My Trial,“What’s wrong?”,Jack said “A home is not a hole”,"“And Shadow, you’re just a gallow that I hang my body from”"
Jack's Shadow,Your Funeral… My Trial,Jack said “A home is not a hole”,"“And Shadow, you’re just a gallow that I hang my body from”","“O Shadow, your a shackle from which my time is never done”"
Jack's Shadow,Your Funeral… My Trial,"“And Shadow, you’re just a gallow that I hang my body from”","“O Shadow, your a shackle from which my time is never done”",Then he peeled his shadow off in strips
Jack's Shadow,Your Funeral… My Trial,"“O Shadow, your a shackle from which my time is never done”",Then he peeled his shadow off in strips,He peeled his shadow off in strips
Jack's Shadow,Your Funeral… My Trial,Then he peeled his shadow off in strips,He peeled his shadow off in strips,Then kneeled his shadow on some steps
Jack's Shadow,Your Funeral… My Trial,He peeled his shadow off in strips,Then kneeled his shadow on some steps,And cried “What have I done!?”
Jack's Shadow,Your Funeral… My Trial,Then kneeled his shadow on some steps,And cried “What have I done!?”,
Jack's Shadow,Your Funeral… My Trial,And cried “What have I done!?”,,And the sun it shined
Jack's Shadow,Your Funeral… My Trial,,And the sun it shined,And the sun it shined
Jack's Shadow,Your Funeral… My Trial,And the sun it shined,And the sun it shined,I say “Love is blind”
Jack's Shadow,Your Funeral… My Trial,And the sun it shined,I say “Love is blind”,“And is it any wonder?!”
Jack's Shadow,Your Funeral… My Trial,I say “Love is blind”,“And is it any wonder?!”,“Is it any wonder?!”
Jack's Shadow,Your Funeral… My Trial,“And is it any wonder?!”,“Is it any wonder?!”,
Jack's Shadow,Your Funeral… My Trial,“Is it any wonder?!”,,Jack and his damned shadow
Jack's Shadow,Your Funeral… My Trial,,Jack and his damned shadow,Is gone
Jack's Shadow,Your Funeral… My Trial,Jack and his damned shadow,Is gone,And though each one of us are want to duly mourn
Jack's Shadow,Your Funeral… My Trial,Is gone,And though each one of us are want to duly mourn,And though each one of us are want to duly mourn
Jack's Shadow,Your Funeral… My Trial,And though each one of us are want to duly mourn,And though each one of us are want to duly mourn,‘Tis done in brighter corners now
Jack's Shadow,Your Funeral… My Trial,And though each one of us are want to duly mourn,‘Tis done in brighter corners now,‘Tis done in brighter corners now
Jack's Shadow,Your Funeral… My Trial,‘Tis done in brighter corners now,‘Tis done in brighter corners now,Now that Jack’s black shadow’s gone
Jack's Shadow,Your Funeral… My Trial,‘Tis done in brighter corners now,Now that Jack’s black shadow’s gone,
Jack's Shadow,Your Funeral… My Trial,Now that Jack’s black shadow’s gone,,And the sun it shines
Jack's Shadow,Your Funeral… My Trial,,And the sun it shines,And the sun it shines
Jack's Shadow,Your Funeral… My Trial,And the sun it shines,And the sun it shines,And the sun it shines
Jack's Shadow,Your Funeral… My Trial,And the sun it shines,And the sun it shines,A little stronger
Jack's Shadow,Your Funeral… My Trial,And the sun it shines,A little stronger,"I swear, love is blind"
Jack's Shadow,Your Funeral… My Trial,A little stronger,"I swear, love is blind",Ooh love is blind
Jack's Shadow,Your Funeral… My Trial,"I swear, love is blind",Ooh love is blind,Yeah love is blind
Jack's Shadow,Your Funeral… My Trial,Ooh love is blind,Yeah love is blind,And is it any wonder?
Jack's Shadow,Your Funeral… My Trial,Yeah love is blind,And is it any wonder?,‘Tis done in brighter corners now
Jack's Shadow,Your Funeral… My Trial,And is it any wonder?,‘Tis done in brighter corners now,‘Tis done in brighter corners now
Jack's Shadow,Your Funeral… My Trial,‘Tis done in brighter corners now,‘Tis done in brighter corners now,Now that Jack’s black shadow’s gone
Jack's Shadow,Your Funeral… My Trial,‘Tis done in brighter corners now,Now that Jack’s black shadow’s gone,
Hard On For Love,Your Funeral… My Trial,,It is for she that the cherry bleeds,That the moon is steeped in milk and blood
Hard On For Love,Your Funeral… My Trial,It is for she that the cherry bleeds,That the moon is steeped in milk and blood,That I steal like a robber
Hard On For Love,Your Funeral… My Trial,That the moon is steeped in milk and blood,That I steal like a robber,From her altar of love
Hard On For Love,Your Funeral… My Trial,That I steal like a robber,From her altar of love,O money lender!
Hard On For Love,Your Funeral… My Trial,From her altar of love,O money lender!,O cloven gender!
Hard On For Love,Your Funeral… My Trial,O money lender!,O cloven gender!,I am the fiend hid in her skirts
Hard On For Love,Your Funeral… My Trial,O cloven gender!,I am the fiend hid in her skirts,And it’s as hot as hell in here
Hard On For Love,Your Funeral… My Trial,I am the fiend hid in her skirts,And it’s as hot as hell in here,Coming at her as I am from above
Hard On For Love,Your Funeral… My Trial,And it’s as hot as hell in here,Coming at her as I am from above,
Hard On For Love,Your Funeral… My Trial,Coming at her as I am from above,,Hard on for love hard on for love
Hard On For Love,Your Funeral… My Trial,,Hard on for love hard on for love,Hard on for love hard on for love
Hard On For Love,Your Funeral… My Trial,Hard on for love hard on for love,Hard on for love hard on for love,
Hard On For Love,Your Funeral… My Trial,Hard on for love hard on for love,,"Well, I swear I seen that girl before"
Hard On For Love,Your Funeral… My Trial,,"Well, I swear I seen that girl before",Like she walked straight outta the book of Leviticus
Hard On For Love,Your Funeral… My Trial,"Well, I swear I seen that girl before",Like she walked straight outta the book of Leviticus,But they can stone me with stones I don’t care
Hard On For Love,Your Funeral… My Trial,Like she walked straight outta the book of Leviticus,But they can stone me with stones I don’t care,Just as long as I can get to kiss
Hard On For Love,Your Funeral… My Trial,But they can stone me with stones I don’t care,Just as long as I can get to kiss,Those gypsy lips! Gypsy lips!
Hard On For Love,Your Funeral… My Trial,Just as long as I can get to kiss,Those gypsy lips! Gypsy lips!,My aim is to hit this Miss
Hard On For Love,Your Funeral… My Trial,Those gypsy lips! Gypsy lips!,My aim is to hit this Miss,And I’m movin’ in (I’m movin’ in)
Hard On For Love,Your Funeral… My Trial,My aim is to hit this Miss,And I’m movin’ in (I’m movin’ in),Coming at her like Lazarus from above
Hard On For Love,Your Funeral… My Trial,And I’m movin’ in (I’m movin’ in),Coming at her like Lazarus from above,
Hard On For Love,Your Funeral… My Trial,Coming at her like Lazarus from above,,Hard on for love hard on for love
Hard On For Love,Your Funeral… My Trial,,Hard on for love hard on for love,Hard on for love hard on for love
Hard On For Love,Your Funeral… My Trial,Hard on for love hard on for love,Hard on for love hard on for love,
Hard On For Love,Your Funeral… My Trial,Hard on for love hard on for love,,The Lord is my shepard I shall not want
Hard On For Love,Your Funeral… My Trial,,The Lord is my shepard I shall not want,The Lord is my shepard I shall not want
Hard On For Love,Your Funeral… My Trial,The Lord is my shepard I shall not want,The Lord is my shepard I shall not want,But he leadeth me like a lamb to the lips
Hard On For Love,Your Funeral… My Trial,The Lord is my shepard I shall not want,But he leadeth me like a lamb to the lips,Of the mouth of the valley of the shadow of death
Hard On For Love,Your Funeral… My Trial,But he leadeth me like a lamb to the lips,Of the mouth of the valley of the shadow of death,I am his rod and his staff
Hard On For Love,Your Funeral… My Trial,Of the mouth of the valley of the shadow of death,I am his rod and his staff,I am his sceptre and shaft
Hard On For Love,Your Funeral… My Trial,I am his rod and his staff,I am his sceptre and shaft,And she is heaven and hell
Hard On For Love,Your Funeral… My Trial,I am his sceptre and shaft,And she is heaven and hell,At whose gates I ain’t been delivered
Hard On For Love,Your Funeral… My Trial,And she is heaven and hell,At whose gates I ain’t been delivered,I’m gunna give them gates a shove
Hard On For Love,Your Funeral… My Trial,At whose gates I ain’t been delivered,I’m gunna give them gates a shove,
Hard On For Love,Your Funeral… My Trial,I’m gunna give them gates a shove,,Hard on for love hard on for love
Hard On For Love,Your Funeral… My Trial,,Hard on for love hard on for love,Hard on for love hard on for love
Hard On For Love,Your Funeral… My Trial,Hard on for love hard on for love,Hard on for love hard on for love,
Hard On For Love,Your Funeral… My Trial,Hard on for love hard on for love,,And her breasts rise and fall
Hard On For Love,Your Funeral… My Trial,,And her breasts rise and fall,Her breast rise and fall
Hard On For Love,Your Funeral… My Trial,And her breasts rise and fall,Her breast rise and fall,Her breast rise and fall
Hard On For Love,Your Funeral… My Trial,Her breast rise and fall,Her breast rise and fall,Her breast rise and fall
Hard On For Love,Your Funeral… My Trial,Her breast rise and fall,Her breast rise and fall,And just when I’m about to get my hands on her
Hard On For Love,Your Funeral… My Trial,Her breast rise and fall,And just when I’m about to get my hands on her,Just when I’m about to get my hands on her
Hard On For Love,Your Funeral… My Trial,And just when I’m about to get my hands on her,Just when I’m about to get my hands on her,Just when I’m about to get my hands on her
Hard On For Love,Your Funeral… My Trial,Just when I’m about to get my hands on her,Just when I’m about to get my hands on her,Just when I’m about to get my hands on her
Hard On For Love,Your Funeral… My Trial,Just when I’m about to get my hands on her,Just when I’m about to get my hands on her,You are beautiful! O dove!
Hard On For Love,Your Funeral… My Trial,Just when I’m about to get my hands on her,You are beautiful! O dove!,
Hard On For Love,Your Funeral… My Trial,You are beautiful! O dove!,,Hard on for love hard on for love
Hard On For Love,Your Funeral… My Trial,,Hard on for love hard on for love,Hard on for love hard on for love
Hard On For Love,Your Funeral… My Trial,Hard on for love hard on for love,Hard on for love hard on for love,Just when I’m about to get my hands on her
Hard On For Love,Your Funeral… My Trial,Hard on for love hard on for love,Just when I’m about to get my hands on her,Just when I’m about to get my hands on her
Hard On For Love,Your Funeral… My Trial,Just when I’m about to get my hands on her,Just when I’m about to get my hands on her,Her breasts rise and fall
Hard On For Love,Your Funeral… My Trial,Just when I’m about to get my hands on her,Her breasts rise and fall,Her breasts rise and fall
Hard On For Love,Your Funeral… My Trial,Her breasts rise and fall,Her breasts rise and fall,Just when I’m about to get my hands on her
Hard On For Love,Your Funeral… My Trial,Her breasts rise and fall,Just when I’m about to get my hands on her,Just when I’m about to get my hands on her
Hard On For Love,Your Funeral… My Trial,Just when I’m about to get my hands on her,Just when I’m about to get my hands on her,Hard on for love hard on for love
Hard On For Love,Your Funeral… My Trial,Just when I’m about to get my hands on her,Hard on for love hard on for love,Hard on for love hard on for love
Hard On For Love,Your Funeral… My Trial,Hard on for love hard on for love,Hard on for love hard on for love,
She Fell Away,Your Funeral… My Trial,,Once she lay open like a road,Carved apart the madness that I stumbled from
She Fell Away,Your Funeral… My Trial,Once she lay open like a road,Carved apart the madness that I stumbled from,But she fell away
She Fell Away,Your Funeral… My Trial,Carved apart the madness that I stumbled from,But she fell away,She fell away
She Fell Away,Your Funeral… My Trial,But she fell away,She fell away,Shed me like a skin
She Fell Away,Your Funeral… My Trial,She fell away,Shed me like a skin,She fell away
She Fell Away,Your Funeral… My Trial,Shed me like a skin,She fell away,Left me holding everything
She Fell Away,Your Funeral… My Trial,She fell away,Left me holding everything,Once the road lay open like a girl
She Fell Away,Your Funeral… My Trial,Left me holding everything,Once the road lay open like a girl,
She Fell Away,Your Funeral… My Trial,Once the road lay open like a girl,,And we drank and laughed and threw the bottle over
She Fell Away,Your Funeral… My Trial,,And we drank and laughed and threw the bottle over,But she fell away
She Fell Away,Your Funeral… My Trial,And we drank and laughed and threw the bottle over,But she fell away,She fell away
She Fell Away,Your Funeral… My Trial,But she fell away,She fell away,I did not see the cracks form
She Fell Away,Your Funeral… My Trial,She fell away,I did not see the cracks form,As I knelt to pray
She Fell Away,Your Funeral… My Trial,I did not see the cracks form,As I knelt to pray,"I did not see the crevice yawn, no"
She Fell Away,Your Funeral… My Trial,As I knelt to pray,"I did not see the crevice yawn, no",Sometimes
She Fell Away,Your Funeral… My Trial,"I did not see the crevice yawn, no",Sometimes,At night I feel the end it is at hand
She Fell Away,Your Funeral… My Trial,Sometimes,At night I feel the end it is at hand,My pistol going crazy in my hand
She Fell Away,Your Funeral… My Trial,At night I feel the end it is at hand,My pistol going crazy in my hand,For she fell away
She Fell Away,Your Funeral… My Trial,My pistol going crazy in my hand,For she fell away,O she fell away
She Fell Away,Your Funeral… My Trial,For she fell away,O she fell away,Walked me to the brink
She Fell Away,Your Funeral… My Trial,O she fell away,Walked me to the brink,Then fell away I did not see her fall
She Fell Away,Your Funeral… My Trial,Walked me to the brink,Then fell away I did not see her fall,To better days
She Fell Away,Your Funeral… My Trial,Then fell away I did not see her fall,To better days,Sometimes I wonder was she ever there at all
She Fell Away,Your Funeral… My Trial,To better days,Sometimes I wonder was she ever there at all,She fell away
She Fell Away,Your Funeral… My Trial,Sometimes I wonder was she ever there at all,She fell away,She fell away
She Fell Away,Your Funeral… My Trial,She fell away,She fell away,She fell away
She Fell Away,Your Funeral… My Trial,She fell away,She fell away,
Long Time Man,Your Funeral… My Trial,,"Yeah, they came to take me away",Said I’d be sitting here for the rest of my life
Long Time Man,Your Funeral… My Trial,"Yeah, they came to take me away",Said I’d be sitting here for the rest of my life,But I don’t really care – I shot my wife
Long Time Man,Your Funeral… My Trial,Said I’d be sitting here for the rest of my life,But I don’t really care – I shot my wife,"And brother, I can’t even remember the reason why"
Long Time Man,Your Funeral… My Trial,But I don’t really care – I shot my wife,"And brother, I can’t even remember the reason why",
Long Time Man,Your Funeral… My Trial,"And brother, I can’t even remember the reason why",,"Oh, it makes a long time man feel bad"
Long Time Man,Your Funeral… My Trial,,"Oh, it makes a long time man feel bad","Yeah, it makes a long time man feel bad"
Long Time Man,Your Funeral… My Trial,"Oh, it makes a long time man feel bad","Yeah, it makes a long time man feel bad",Well I ain’t had no love since I don’t know when
Long Time Man,Your Funeral… My Trial,"Yeah, it makes a long time man feel bad",Well I ain’t had no love since I don’t know when,It sure makes a long time man feel bad
Long Time Man,Your Funeral… My Trial,Well I ain’t had no love since I don’t know when,It sure makes a long time man feel bad,
Long Time Man,Your Funeral… My Trial,It sure makes a long time man feel bad,,We was down in Jacksonville
Long Time Man,Your Funeral… My Trial,,We was down in Jacksonville,A cold winter night
Long Time Man,Your Funeral… My Trial,We was down in Jacksonville,A cold winter night,"My baby and I, we began to fight"
Long Time Man,Your Funeral… My Trial,A cold winter night,"My baby and I, we began to fight","I heated up, and I grabbed my gun"
Long Time Man,Your Funeral… My Trial,"My baby and I, we began to fight","I heated up, and I grabbed my gun",I get so cold on those nights down south
Long Time Man,Your Funeral… My Trial,"I heated up, and I grabbed my gun",I get so cold on those nights down south,She was laying in a pool right there on the kitchen floor
Long Time Man,Your Funeral… My Trial,I get so cold on those nights down south,She was laying in a pool right there on the kitchen floor,She looked up at me and began to smile
Long Time Man,Your Funeral… My Trial,She was laying in a pool right there on the kitchen floor,She looked up at me and began to smile,"Her gasping words: “Baby, I love you”"
Long Time Man,Your Funeral… My Trial,She looked up at me and began to smile,"Her gasping words: “Baby, I love you”",Then she closed those baby blue eyes
Long Time Man,Your Funeral… My Trial,"Her gasping words: “Baby, I love you”",Then she closed those baby blue eyes,
Long Time Man,Your Funeral… My Trial,Then she closed those baby blue eyes,,"Oh, it makes a long time man feel bad"
Long Time Man,Your Funeral… My Trial,,"Oh, it makes a long time man feel bad","Yeah, it makes a long time man feel bad"
Long Time Man,Your Funeral… My Trial,"Oh, it makes a long time man feel bad","Yeah, it makes a long time man feel bad",Well I ain’t had no love since I don’t know when
Long Time Man,Your Funeral… My Trial,"Yeah, it makes a long time man feel bad",Well I ain’t had no love since I don’t know when,It sure makes a long time man feel bad
Long Time Man,Your Funeral… My Trial,Well I ain’t had no love since I don’t know when,It sure makes a long time man feel bad,"Yeah, it makes a long time man feel bad"
Long Time Man,Your Funeral… My Trial,It sure makes a long time man feel bad,"Yeah, it makes a long time man feel bad","Yeah, yeah it makes him feel bad"
Long Time Man,Your Funeral… My Trial,"Yeah, it makes a long time man feel bad","Yeah, yeah it makes him feel bad",
Long Time Man,Your Funeral… My Trial,"Yeah, yeah it makes him feel bad",,Sometimes I hear you call my name
Long Time Man,Your Funeral… My Trial,,Sometimes I hear you call my name,"In the dead of the night, yeah"
Long Time Man,Your Funeral… My Trial,Sometimes I hear you call my name,"In the dead of the night, yeah",It sure makes a long time man feel bad
Long Time Man,Your Funeral… My Trial,"In the dead of the night, yeah",It sure makes a long time man feel bad,It sure makes a long time man feel bad
Long Time Man,Your Funeral… My Trial,It sure makes a long time man feel bad,It sure makes a long time man feel bad,It sure makes a long time man feel bad
Long Time Man,Your Funeral… My Trial,It sure makes a long time man feel bad,It sure makes a long time man feel bad,I ain’t had those arms around me
Long Time Man,Your Funeral… My Trial,It sure makes a long time man feel bad,I ain’t had those arms around me,"I ain’t had those lips, those lips, around me"
Long Time Man,Your Funeral… My Trial,I ain’t had those arms around me,"I ain’t had those lips, those lips, around me",
Long Time Man,Your Funeral… My Trial,"I ain’t had those lips, those lips, around me",,"It sure makes a long time man feel bad, so bad"
Long Time Man,Your Funeral… My Trial,,"It sure makes a long time man feel bad, so bad","It sure makes a long time man feel bad, so bad"
Long Time Man,Your Funeral… My Trial,"It sure makes a long time man feel bad, so bad","It sure makes a long time man feel bad, so bad","It sure makes a long time man feel bad, yeah so bad"
Long Time Man,Your Funeral… My Trial,"It sure makes a long time man feel bad, so bad","It sure makes a long time man feel bad, yeah so bad",
The Mercy Seat,Tender Prey,,It began when they come took me from my home,"And put me in Dead Row,"
The Mercy Seat,Tender Prey,It began when they come took me from my home,"And put me in Dead Row,","Of which I am nearly wholly innocent, you know."
The Mercy Seat,Tender Prey,"And put me in Dead Row,","Of which I am nearly wholly innocent, you know.",And I’ll say it again
The Mercy Seat,Tender Prey,"Of which I am nearly wholly innocent, you know.",And I’ll say it again,I..am..not..afraid..to..die.
The Mercy Seat,Tender Prey,And I’ll say it again,I..am..not..afraid..to..die.,
The Mercy Seat,Tender Prey,I..am..not..afraid..to..die.,,I began to warm and chill
The Mercy Seat,Tender Prey,,I began to warm and chill,"To objects and their fields,"
The Mercy Seat,Tender Prey,I began to warm and chill,"To objects and their fields,","A ragged cup, a twisted mop"
The Mercy Seat,Tender Prey,"To objects and their fields,","A ragged cup, a twisted mop",The face of Jesus in my soup
The Mercy Seat,Tender Prey,"A ragged cup, a twisted mop",The face of Jesus in my soup,Those sinister dinner meals
The Mercy Seat,Tender Prey,The face of Jesus in my soup,Those sinister dinner meals,The meal trolley’s wicked wheels
The Mercy Seat,Tender Prey,Those sinister dinner meals,The meal trolley’s wicked wheels,A hooked bone rising from my food
The Mercy Seat,Tender Prey,The meal trolley’s wicked wheels,A hooked bone rising from my food,All things either good or ungood.
The Mercy Seat,Tender Prey,A hooked bone rising from my food,All things either good or ungood.,
The Mercy Seat,Tender Prey,All things either good or ungood.,,An the mercy seat is waiting
The Mercy Seat,Tender Prey,,An the mercy seat is waiting,And I think my head is burning
The Mercy Seat,Tender Prey,An the mercy seat is waiting,And I think my head is burning,And in a way I’m yearning
The Mercy Seat,Tender Prey,And I think my head is burning,And in a way I’m yearning,To be done with all this measuring of truth.
The Mercy Seat,Tender Prey,And in a way I’m yearning,To be done with all this measuring of truth.,An eye for an eye
The Mercy Seat,Tender Prey,To be done with all this measuring of truth.,An eye for an eye,A tooth for a tooth
The Mercy Seat,Tender Prey,An eye for an eye,A tooth for a tooth,An anyway I told the truth
The Mercy Seat,Tender Prey,A tooth for a tooth,An anyway I told the truth,And I’m not afraid to die.
The Mercy Seat,Tender Prey,An anyway I told the truth,And I’m not afraid to die.,
The Mercy Seat,Tender Prey,And I’m not afraid to die.,,Interpret signs and catalogue
The Mercy Seat,Tender Prey,,Interpret signs and catalogue,"A blackened tooth, a scarlet fog."
The Mercy Seat,Tender Prey,Interpret signs and catalogue,"A blackened tooth, a scarlet fog.",The walls are bad.
The Mercy Seat,Tender Prey,"A blackened tooth, a scarlet fog.",The walls are bad.,Black. Bottom kind.
The Mercy Seat,Tender Prey,The walls are bad.,Black. Bottom kind.,They are the sick breath at my hind
The Mercy Seat,Tender Prey,Black. Bottom kind.,They are the sick breath at my hind,They are the sick breath at my hind
The Mercy Seat,Tender Prey,They are the sick breath at my hind,They are the sick breath at my hind,They are the sick breath at my hind
The Mercy Seat,Tender Prey,They are the sick breath at my hind,They are the sick breath at my hind,They are the sick breath gathering at my hind
The Mercy Seat,Tender Prey,They are the sick breath at my hind,They are the sick breath gathering at my hind,
The Mercy Seat,Tender Prey,They are the sick breath gathering at my hind,,I hear stories from the chamber
The Mercy Seat,Tender Prey,,I hear stories from the chamber,How Christ was born into a manger
The Mercy Seat,Tender Prey,I hear stories from the chamber,How Christ was born into a manger,And like some ragged stranger
The Mercy Seat,Tender Prey,How Christ was born into a manger,And like some ragged stranger,Died upon the cross
The Mercy Seat,Tender Prey,And like some ragged stranger,Died upon the cross,And might I say it seems so fitting in its way
The Mercy Seat,Tender Prey,Died upon the cross,And might I say it seems so fitting in its way,He was a carpenter by trade
The Mercy Seat,Tender Prey,And might I say it seems so fitting in its way,He was a carpenter by trade,Or at least that’s what I’m told.
The Mercy Seat,Tender Prey,He was a carpenter by trade,Or at least that’s what I’m told.,
The Mercy Seat,Tender Prey,Or at least that’s what I’m told.,,Like my good hand I
The Mercy Seat,Tender Prey,,Like my good hand I,Tattooed E.V.I.L. across it’s brother’s fist
The Mercy Seat,Tender Prey,Like my good hand I,Tattooed E.V.I.L. across it’s brother’s fist,That filthy five! They did nothing to challenge or resist.
The Mercy Seat,Tender Prey,Tattooed E.V.I.L. across it’s brother’s fist,That filthy five! They did nothing to challenge or resist.,
The Mercy Seat,Tender Prey,That filthy five! They did nothing to challenge or resist.,,In Heaven His throne is made of gold
The Mercy Seat,Tender Prey,,In Heaven His throne is made of gold,The ark of His testament is stowed
The Mercy Seat,Tender Prey,In Heaven His throne is made of gold,The ark of His testament is stowed,A throne from which I’m told
The Mercy Seat,Tender Prey,The ark of His testament is stowed,A throne from which I’m told,All history does unfold.
The Mercy Seat,Tender Prey,A throne from which I’m told,All history does unfold.,Down here it’s made of wood & wire
The Mercy Seat,Tender Prey,All history does unfold.,Down here it’s made of wood & wire,And my body is on fire
The Mercy Seat,Tender Prey,Down here it’s made of wood & wire,And my body is on fire,And God is never far away.
The Mercy Seat,Tender Prey,And my body is on fire,And God is never far away.,
The Mercy Seat,Tender Prey,And God is never far away.,,Into the mercy seat I climb
The Mercy Seat,Tender Prey,,Into the mercy seat I climb,"My head is shaved, my head is wired"
The Mercy Seat,Tender Prey,Into the mercy seat I climb,"My head is shaved, my head is wired",And like a moth that tries
The Mercy Seat,Tender Prey,"My head is shaved, my head is wired",And like a moth that tries,To enter the bright eye
The Mercy Seat,Tender Prey,And like a moth that tries,To enter the bright eye,I go shuffling out of life
The Mercy Seat,Tender Prey,To enter the bright eye,I go shuffling out of life,Just to hide in death awhile
The Mercy Seat,Tender Prey,I go shuffling out of life,Just to hide in death awhile,And anyway I never lied.
The Mercy Seat,Tender Prey,Just to hide in death awhile,And anyway I never lied.,
The Mercy Seat,Tender Prey,And anyway I never lied.,,My kill-hand is called E.V.I.L
The Mercy Seat,Tender Prey,,My kill-hand is called E.V.I.L,Wears a wedding band that’s G.O.O.D
The Mercy Seat,Tender Prey,My kill-hand is called E.V.I.L,Wears a wedding band that’s G.O.O.D,‘Tis a long-suffering shackle
The Mercy Seat,Tender Prey,Wears a wedding band that’s G.O.O.D,‘Tis a long-suffering shackle,Collaring all that rebel blood.
The Mercy Seat,Tender Prey,‘Tis a long-suffering shackle,Collaring all that rebel blood.,
The Mercy Seat,Tender Prey,Collaring all that rebel blood.,,And the mercy seat is waiting
The Mercy Seat,Tender Prey,,And the mercy seat is waiting,And I think my head is burning
The Mercy Seat,Tender Prey,And the mercy seat is waiting,And I think my head is burning,And in a way I’m yearning
The Mercy Seat,Tender Prey,And I think my head is burning,And in a way I’m yearning,To be done with all this measuring of truth.
The Mercy Seat,Tender Prey,And in a way I’m yearning,To be done with all this measuring of truth.,And an eye for an eye
The Mercy Seat,Tender Prey,To be done with all this measuring of truth.,And an eye for an eye,And a tooth for a tooth
The Mercy Seat,Tender Prey,And an eye for an eye,And a tooth for a tooth,And anyway I told the truth
The Mercy Seat,Tender Prey,And a tooth for a tooth,And anyway I told the truth,And I’m not afraid to die.
The Mercy Seat,Tender Prey,And anyway I told the truth,And I’m not afraid to die.,
The Mercy Seat,Tender Prey,And I’m not afraid to die.,,And the mercy seat is burning
The Mercy Seat,Tender Prey,,And the mercy seat is burning,And I think my head is glowing
The Mercy Seat,Tender Prey,And the mercy seat is burning,And I think my head is glowing,And in a way I’m hoping
The Mercy Seat,Tender Prey,And I think my head is glowing,And in a way I’m hoping,To be done with all this weighing up of truth.
The Mercy Seat,Tender Prey,And in a way I’m hoping,To be done with all this weighing up of truth.,An eye for an eye
The Mercy Seat,Tender Prey,To be done with all this weighing up of truth.,An eye for an eye,And a tooth for a tooth
